Sequence_ID,Original_Instance_Type,Noisy_Instance_Type,Original_Instance_ID,Noisy_Instance_ID,Original_Encoded,Noisy_Encoded,Label_Changed,ID_Changed
272,t2.micro,t2.medium,i-t2-micro-f39f93f4,i-t2-medium-169ef520,9,8,True,True
273,t2.micro,t2.micro,i-t2-micro-5342e89d,i-t2-micro-5342e89d,9,9,False,False
274,t2.micro,t2.micro,i-t2-micro-1c25df6e,i-t2-micro-1c25df6e,9,9,False,False
275,t2.micro,t2.micro,i-t2-micro-f13deb8a,i-t2-micro-f13deb8a,9,9,False,False
276,t2.micro,m5.2xlarge,i-t2-micro-eecc361b,i-m5-2xlarge-78d35aa2,9,3,True,True
277,t2.micro,t2.micro,i-t2-micro-718fda01,i-t2-micro-718fda01,9,9,False,False
278,t2.micro,t2.micro,i-t2-micro-d3b7cd81,i-t2-micro-d3b7cd81,9,9,False,False
279,t2.micro,t2.micro,i-t2-micro-2ec7b391,i-t2-micro-2ec7b391,9,9,False,False
280,t2.micro,t2.micro,i-t2-micro-31a992d0,i-t2-micro-31a992d0,9,9,False,False
281,t2.micro,t2.micro,i-t2-micro-48947d76,i-t2-micro-48947d76,9,9,False,False
282,t2.micro,t2.small,i-t2-micro-55cb430d,i-t2-small-eda4b171,9,11,True,True
283,t2.micro,t2.micro,i-t2-micro-cbffabfd,i-t2-micro-cbffabfd,9,9,False,False
284,t2.micro,t2.micro,i-t2-micro-f66b2e31,i-t2-micro-f66b2e31,9,9,False,False
285,t2.micro,t2.micro,i-t2-micro-01900e7b,i-t2-micro-01900e7b,9,9,False,False
286,t2.micro,t2.micro,i-t2-micro-8401ad94,i-t2-micro-8401ad94,9,9,False,False
287,t2.micro,t2.small,i-t2-micro-12bec54a,i-t2-small-2a4ed6d8,9,11,True,True
288,t2.micro,t2.micro,i-t2-micro-d4278c3d,i-t2-micro-d4278c3d,9,9,False,False
289,t2.micro,t2.micro,i-t2-micro-17a72818,i-t2-micro-17a72818,9,9,False,False
290,t2.micro,t2.micro,i-t2-micro-abf1d54b,i-t2-micro-abf1d54b,9,9,False,False
291,t2.micro,t2.micro,i-t2-micro-47e5838e,i-t2-micro-47e5838e,9,9,False,False
292,t2.micro,t2.micro,i-t2-micro-5a0d403c,i-t2-micro-5a0d403c,9,9,False,False
293,t2.micro,t2.micro,i-t2-micro-b31084c9,i-t2-micro-b31084c9,9,9,False,False
294,t2.micro,t2.micro,i-t2-micro-144f89d9,i-t2-micro-144f89d9,9,9,False,False
295,t2.micro,t2.micro,i-t2-micro-379134d9,i-t2-micro-379134d9,9,9,False,False
296,t2.micro,t2.micro,i-t2-micro-96b0c082,i-t2-micro-96b0c082,9,9,False,False
297,t2.micro,t2.micro,i-t2-micro-88a7f777,i-t2-micro-88a7f777,9,9,False,False
298,t2.micro,t2.micro,i-t2-micro-a58537fb,i-t2-micro-a58537fb,9,9,False,False
299,t2.micro,t2.micro,i-t2-micro-f2ca67fa,i-t2-micro-f2ca67fa,9,9,False,False
300,t2.small,t2.small,i-t2-small-bee15dc8,i-t2-small-bee15dc8,11,11,False,False
301,t2.small,t2.small,i-t2-small-66e8b200,i-t2-small-66e8b200,11,11,False,False
302,t2.small,t2.small,i-t2-small-3ae6e130,i-t2-small-3ae6e130,11,11,False,False
303,t2.small,t2.small,i-t2-small-829a78b5,i-t2-small-829a78b5,11,11,False,False
304,t2.small,t2.small,i-t2-small-13a82cde,i-t2-small-13a82cde,11,11,False,False
305,t2.small,t2.small,i-t2-small-898a0352,i-t2-small-898a0352,11,11,False,False
306,t2.small,t2.small,i-t2-small-2665b8b6,i-t2-small-2665b8b6,11,11,False,False
307,t2.small,t2.small,i-t2-small-6533db8f,i-t2-small-6533db8f,11,11,False,False
308,t2.small,t2.small,i-t2-small-d15ce507,i-t2-small-d15ce507,11,11,False,False
309,t2.small,t2.small,i-t2-small-75137ca5,i-t2-small-75137ca5,11,11,False,False
310,t2.small,t2.small,i-t2-small-ceedb69e,i-t2-small-ceedb69e,11,11,False,False
311,t2.small,t2.small,i-t2-small-64179ed5,i-t2-small-64179ed5,11,11,False,False
312,t2.small,t2.small,i-t2-small-d169c27d,i-t2-small-d169c27d,11,11,False,False
313,t2.small,t2.small,i-t2-small-04d9bdc4,i-t2-small-04d9bdc4,11,11,False,False
314,t2.small,t2.small,i-t2-small-1209ff53,i-t2-small-1209ff53,11,11,False,False
315,t2.small,t2.small,i-t2-small-275b3d2b,i-t2-small-275b3d2b,11,11,False,False
316,t2.small,t2.small,i-t2-small-ef51c86c,i-t2-small-ef51c86c,11,11,False,False
317,t2.small,t2.small,i-t2-small-3561421e,i-t2-small-3561421e,11,11,False,False
318,t2.small,t2.small,i-t2-small-07cdec6f,i-t2-small-07cdec6f,11,11,False,False
319,t2.small,t2.small,i-t2-small-12e871ee,i-t2-small-12e871ee,11,11,False,False
320,t2.small,t2.small,i-t2-small-0efc538b,i-t2-small-0efc538b,11,11,False,False
321,t2.small,t2.small,i-t2-small-e097f4bf,i-t2-small-e097f4bf,11,11,False,False
322,t2.small,t2.small,i-t2-small-3dfa86bd,i-t2-small-3dfa86bd,11,11,False,False
323,t2.small,t2.small,i-t2-small-007e4902,i-t2-small-007e4902,11,11,False,False
324,t2.small,t2.small,i-t2-small-e6f0116c,i-t2-small-e6f0116c,11,11,False,False
325,t2.small,t2.small,i-t2-small-ff29636c,i-t2-small-ff29636c,11,11,False,False
326,t2.small,t2.small,i-t2-small-be8b3dd0,i-t2-small-be8b3dd0,11,11,False,False
327,t2.small,t2.small,i-t2-small-51f247c4,i-t2-small-51f247c4,11,11,False,False
328,t2.small,t2.small,i-t2-small-3ef60b78,i-t2-small-3ef60b78,11,11,False,False
329,t2.small,t2.small,i-t2-small-384e6b74,i-t2-small-384e6b74,11,11,False,False
330,t2.small,t2.small,i-t2-small-6c6e946d,i-t2-small-6c6e946d,11,11,False,False
331,t2.small,t2.small,i-t2-small-dd8c08fc,i-t2-small-dd8c08fc,11,11,False,False
332,t2.small,t2.small,i-t2-small-b3348798,i-t2-small-b3348798,11,11,False,False
333,t2.small,t2.small,i-t2-small-b2247109,i-t2-small-b2247109,11,11,False,False
334,t2.small,t2.small,i-t2-small-56cdba47,i-t2-small-56cdba47,11,11,False,False
335,t2.small,t2.small,i-t2-small-24ea0d2d,i-t2-small-24ea0d2d,11,11,False,False
336,t2.small,t2.small,i-t2-small-8de897a2,i-t2-small-8de897a2,11,11,False,False
337,t2.small,t2.small,i-t2-small-3a6ff3ce,i-t2-small-3a6ff3ce,11,11,False,False
338,t2.small,t2.small,i-t2-small-449c79cb,i-t2-small-449c79cb,11,11,False,False
339,t2.small,t2.small,i-t2-small-174e4148,i-t2-small-174e4148,11,11,False,False
340,t2.small,t2.small,i-t2-small-e2b350a8,i-t2-small-e2b350a8,11,11,False,False
341,t2.small,t2.small,i-t2-small-ae7fa5cf,i-t2-small-ae7fa5cf,11,11,False,False
342,t2.small,t2.small,i-t2-small-708be5be,i-t2-small-708be5be,11,11,False,False
343,t2.small,t2.small,i-t2-small-46047f05,i-t2-small-46047f05,11,11,False,False
344,t2.small,t2.small,i-t2-small-50d5c860,i-t2-small-50d5c860,11,11,False,False
345,t2.small,t2.small,i-t2-small-f769b949,i-t2-small-f769b949,11,11,False,False
346,t2.small,t2.small,i-t2-small-300b0755,i-t2-small-300b0755,11,11,False,False
347,t2.small,t2.nano,i-t2-small-080c34e2,i-t2-nano-bd3aca03,11,10,True,True
348,t2.small,t2.medium,i-t2-small-20a5ee4e,i-t2-medium-83130489,11,8,True,True
349,t2.small,t2.small,i-t2-small-69e73a93,i-t2-small-69e73a93,11,11,False,False
350,t2.small,t2.micro,i-t2-small-5c5489b9,i-t2-micro-30a1c2c0,11,9,True,True
351,t2.small,t2.medium,i-t2-small-739db527,i-t2-medium-ed05ce3b,11,8,True,True
352,t2.small,t2.small,i-t2-small-8cf44980,i-t2-small-8cf44980,11,11,False,False
353,t2.small,t2.small,i-t2-small-8829bf72,i-t2-small-8829bf72,11,11,False,False
354,t2.small,t2.small,i-t2-small-36272c06,i-t2-small-36272c06,11,11,False,False
355,t2.small,t2.small,i-t2-small-402e3173,i-t2-small-402e3173,11,11,False,False
356,t2.small,t2.micro,i-t2-small-a46ae9f6,i-t2-micro-f59f0ce8,11,9,True,True
357,t2.small,t2.small,i-t2-small-e8716e51,i-t2-small-e8716e51,11,11,False,False
358,t2.small,t2.small,i-t2-small-0ccbeeb6,i-t2-small-0ccbeeb6,11,11,False,False
359,t2.small,t2.small,i-t2-small-7c9b02eb,i-t2-small-7c9b02eb,11,11,False,False
360,t2.small,t2.small,i-t2-small-81685044,i-t2-small-81685044,11,11,False,False
361,t2.small,t2.small,i-t2-small-9b4a5c47,i-t2-small-9b4a5c47,11,11,False,False
362,t2.small,t2.small,i-t2-small-28d688f1,i-t2-small-28d688f1,11,11,False,False
363,t2.small,t2.small,i-t2-small-22ae442d,i-t2-small-22ae442d,11,11,False,False
364,t2.small,t2.small,i-t2-small-72e12eb4,i-t2-small-72e12eb4,11,11,False,False
365,t2.small,t2.small,i-t2-small-4089c115,i-t2-small-4089c115,11,11,False,False
366,t2.small,t2.small,i-t2-small-459f026f,i-t2-small-459f026f,11,11,False,False
367,t2.small,t2.small,i-t2-small-c7024f7f,i-t2-small-c7024f7f,11,11,False,False
368,t2.small,t2.small,i-t2-small-b7c15f08,i-t2-small-b7c15f08,11,11,False,False
369,t2.small,t2.small,i-t2-small-81207dd9,i-t2-small-81207dd9,11,11,False,False
370,t2.small,t2.small,i-t2-small-402a46fe,i-t2-small-402a46fe,11,11,False,False
371,t2.small,t2.small,i-t2-small-354d2d3f,i-t2-small-354d2d3f,11,11,False,False
372,t2.small,t2.small,i-t2-small-b11584ff,i-t2-small-b11584ff,11,11,False,False
373,t2.small,t2.small,i-t2-small-324fabf0,i-t2-small-324fabf0,11,11,False,False
374,t2.small,t2.nano,i-t2-small-b489b662,i-t2-nano-0168d009,11,10,True,True
375,t2.small,t2.small,i-t2-small-b4f6b71c,i-t2-small-b4f6b71c,11,11,False,False
376,t2.small,t2.small,i-t2-small-8ca8fa88,i-t2-small-8ca8fa88,11,11,False,False
377,t2.small,t2.small,i-t2-small-d60d2167,i-t2-small-d60d2167,11,11,False,False
378,t2.small,t2.small,i-t2-small-e86ae398,i-t2-small-e86ae398,11,11,False,False
379,t2.small,t2.small,i-t2-small-f731165e,i-t2-small-f731165e,11,11,False,False
380,t2.small,t2.small,i-t2-small-2f401d9d,i-t2-small-2f401d9d,11,11,False,False
381,t2.small,t2.small,i-t2-small-114652a2,i-t2-small-114652a2,11,11,False,False
382,t2.small,t2.small,i-t2-small-4d4d0d1f,i-t2-small-4d4d0d1f,11,11,False,False
383,t2.small,t2.small,i-t2-small-5c84e5c9,i-t2-small-5c84e5c9,11,11,False,False
384,t2.small,t2.small,i-t2-small-2a7b3b80,i-t2-small-2a7b3b80,11,11,False,False
385,t2.small,t2.small,i-t2-small-8c1610c2,i-t2-small-8c1610c2,11,11,False,False
386,t2.small,t2.small,i-t2-small-af612064,i-t2-small-af612064,11,11,False,False
387,t2.small,t2.small,i-t2-small-03421918,i-t2-small-03421918,11,11,False,False
388,t2.small,t2.small,i-t2-small-2f80fcda,i-t2-small-2f80fcda,11,11,False,False
389,t2.small,t2.small,i-t2-small-68362309,i-t2-small-68362309,11,11,False,False
390,t2.small,t2.small,i-t2-small-fbd66643,i-t2-small-fbd66643,11,11,False,False
391,t2.small,x1.large,i-t2-small-ff4ca038,i-x1-large-0a70b5ce,11,14,True,True
392,t2.small,t2.small,i-t2-small-938929d5,i-t2-small-938929d5,11,11,False,False
393,t2.small,t2.small,i-t2-small-ce103b75,i-t2-small-ce103b75,11,11,False,False
394,t2.small,t2.small,i-t2-small-67f77ad2,i-t2-small-67f77ad2,11,11,False,False
395,t2.small,t2.small,i-t2-small-32cf9801,i-t2-small-32cf9801,11,11,False,False
396,t2.small,t2.small,i-t2-small-b9720061,i-t2-small-b9720061,11,11,False,False
397,t2.small,t2.small,i-t2-small-9cd0f7ca,i-t2-small-9cd0f7ca,11,11,False,False
398,t2.small,t2.small,i-t2-small-4a566b1c,i-t2-small-4a566b1c,11,11,False,False
399,t2.small,t2.small,i-t2-small-b603ca6d,i-t2-small-b603ca6d,11,11,False,False
400,t2.small,t2.micro,i-t2-small-d86b2b3a,i-t2-micro-09765cc2,11,9,True,True
401,t2.small,t2.small,i-t2-small-b478bf84,i-t2-small-b478bf84,11,11,False,False
402,t2.small,t2.small,i-t2-small-32218656,i-t2-small-32218656,11,11,False,False
403,t2.small,t2.small,i-t2-small-c7241740,i-t2-small-c7241740,11,11,False,False
404,t2.small,t2.small,i-t2-small-16395c9a,i-t2-small-16395c9a,11,11,False,False
405,t2.small,t2.small,i-t2-small-212e6c38,i-t2-small-212e6c38,11,11,False,False
406,t2.small,t2.small,i-t2-small-5587a75e,i-t2-small-5587a75e,11,11,False,False
407,t2.small,t2.small,i-t2-small-e6c555cb,i-t2-small-e6c555cb,11,11,False,False
408,t2.small,t2.small,i-t2-small-d387ca35,i-t2-small-d387ca35,11,11,False,False
409,t2.small,t2.small,i-t2-small-f8e3bc61,i-t2-small-f8e3bc61,11,11,False,False
410,t2.small,t2.small,i-t2-small-0c65d9b2,i-t2-small-0c65d9b2,11,11,False,False
411,t2.small,t2.small,i-t2-small-1829acdd,i-t2-small-1829acdd,11,11,False,False
412,t2.small,t2.small,i-t2-small-6135676a,i-t2-small-6135676a,11,11,False,False
413,t2.small,t2.small,i-t2-small-62f62bf6,i-t2-small-62f62bf6,11,11,False,False
414,t2.small,t2.small,i-t2-small-770da9e1,i-t2-small-770da9e1,11,11,False,False
415,t2.small,t2.small,i-t2-small-824d1ced,i-t2-small-824d1ced,11,11,False,False
416,t2.small,t2.small,i-t2-small-778d6c55,i-t2-small-778d6c55,11,11,False,False
417,t2.small,t2.small,i-t2-small-d266fd2e,i-t2-small-d266fd2e,11,11,False,False
418,t2.small,t2.small,i-t2-small-316e2e50,i-t2-small-316e2e50,11,11,False,False
419,t2.small,t2.small,i-t2-small-6e60a0b1,i-t2-small-6e60a0b1,11,11,False,False
420,t2.small,t2.small,i-t2-small-c58182f1,i-t2-small-c58182f1,11,11,False,False
421,t2.small,t2.small,i-t2-small-0abef0e1,i-t2-small-0abef0e1,11,11,False,False
422,t2.small,t2.small,i-t2-small-848e80ab,i-t2-small-848e80ab,11,11,False,False
423,t2.small,t2.small,i-t2-small-22380716,i-t2-small-22380716,11,11,False,False
424,t2.small,t2.small,i-t2-small-be1457d4,i-t2-small-be1457d4,11,11,False,False
425,t2.small,t2.micro,i-t2-small-4a87cd59,i-t2-micro-dfab084c,11,9,True,True
426,t2.small,t2.small,i-t2-small-bc6fe9c0,i-t2-small-bc6fe9c0,11,11,False,False
427,t2.small,t2.small,i-t2-small-3dd2c56b,i-t2-small-3dd2c56b,11,11,False,False
428,t2.small,t2.small,i-t2-small-999020fd,i-t2-small-999020fd,11,11,False,False
429,t2.small,t2.small,i-t2-small-b4f35fe0,i-t2-small-b4f35fe0,11,11,False,False
430,t2.small,t2.small,i-t2-small-f74b8933,i-t2-small-f74b8933,11,11,False,False
431,t2.small,t2.small,i-t2-small-851b2bb3,i-t2-small-851b2bb3,11,11,False,False
432,t2.small,t2.small,i-t2-small-fb49667c,i-t2-small-fb49667c,11,11,False,False
433,t2.small,t2.small,i-t2-small-3549664b,i-t2-small-3549664b,11,11,False,False
434,t2.small,t2.small,i-t2-small-8fbdc75d,i-t2-small-8fbdc75d,11,11,False,False
435,t2.small,t2.small,i-t2-small-9ae697b2,i-t2-small-9ae697b2,11,11,False,False
436,t2.small,t2.small,i-t2-small-ad4747e9,i-t2-small-ad4747e9,11,11,False,False
437,t2.small,t2.small,i-t2-small-97aff607,i-t2-small-97aff607,11,11,False,False
438,t2.small,t2.small,i-t2-small-d1d278f9,i-t2-small-d1d278f9,11,11,False,False
439,t2.small,t2.small,i-t2-small-0ef072ce,i-t2-small-0ef072ce,11,11,False,False
440,t2.small,t2.small,i-t2-small-86e1f38f,i-t2-small-86e1f38f,11,11,False,False
441,t2.small,t2.small,i-t2-small-e46bb0b7,i-t2-small-e46bb0b7,11,11,False,False
442,t2.small,t2.small,i-t2-small-97e01eb5,i-t2-small-97e01eb5,11,11,False,False
443,t2.small,t2.small,i-t2-small-12568641,i-t2-small-12568641,11,11,False,False
444,t2.small,t2.micro,i-t2-small-4a4933bc,i-t2-micro-3e71697f,11,9,True,True
445,t2.small,t2.small,i-t2-small-36efaa79,i-t2-small-36efaa79,11,11,False,False
446,t2.small,t2.small,i-t2-small-eb3a8b53,i-t2-small-eb3a8b53,11,11,False,False
447,t2.small,t2.small,i-t2-small-20322c9e,i-t2-small-20322c9e,11,11,False,False
448,t2.small,t2.small,i-t2-small-b18a3eb4,i-t2-small-b18a3eb4,11,11,False,False
449,t2.small,t2.small,i-t2-small-3e667843,i-t2-small-3e667843,11,11,False,False
450,t2.medium,t2.medium,i-t2-medium-9a485749,i-t2-medium-9a485749,8,8,False,False
451,t2.medium,t2.medium,i-t2-medium-3b3a05ab,i-t2-medium-3b3a05ab,8,8,False,False
452,t2.medium,t2.medium,i-t2-medium-b78bf4f6,i-t2-medium-b78bf4f6,8,8,False,False
453,t2.medium,t2.medium,i-t2-medium-6c63338f,i-t2-medium-6c63338f,8,8,False,False
454,t2.medium,t2.medium,i-t2-medium-74ba757d,i-t2-medium-74ba757d,8,8,False,False
455,t2.medium,t2.medium,i-t2-medium-489c3618,i-t2-medium-489c3618,8,8,False,False
456,t2.medium,t2.medium,i-t2-medium-3af04783,i-t2-medium-3af04783,8,8,False,False
457,t2.medium,t2.medium,i-t2-medium-99fb701c,i-t2-medium-99fb701c,8,8,False,False
458,t2.medium,t2.medium,i-t2-medium-46c0032d,i-t2-medium-46c0032d,8,8,False,False
459,t2.medium,t2.medium,i-t2-medium-e22b15bb,i-t2-medium-e22b15bb,8,8,False,False
460,t2.medium,t2.medium,i-t2-medium-7bdd533c,i-t2-medium-7bdd533c,8,8,False,False
461,t2.medium,t2.medium,i-t2-medium-228da6d1,i-t2-medium-228da6d1,8,8,False,False
462,t2.medium,t2.medium,i-t2-medium-2aba2fbf,i-t2-medium-2aba2fbf,8,8,False,False
463,t2.medium,t2.medium,i-t2-medium-12ac1f4e,i-t2-medium-12ac1f4e,8,8,False,False
464,t2.medium,t2.medium,i-t2-medium-6995ad2d,i-t2-medium-6995ad2d,8,8,False,False
465,t2.medium,t2.medium,i-t2-medium-2956ba36,i-t2-medium-2956ba36,8,8,False,False
466,t2.medium,t2.medium,i-t2-medium-54eabb52,i-t2-medium-54eabb52,8,8,False,False
467,t2.medium,t2.medium,i-t2-medium-5023a9ca,i-t2-medium-5023a9ca,8,8,False,False
468,t2.medium,t2.medium,i-t2-medium-defce3cd,i-t2-medium-defce3cd,8,8,False,False
469,t2.medium,t2.medium,i-t2-medium-6ae95f48,i-t2-medium-6ae95f48,8,8,False,False
470,t2.medium,t2.medium,i-t2-medium-fe0aff4a,i-t2-medium-fe0aff4a,8,8,False,False
471,t2.medium,t2.medium,i-t2-medium-9131a5cd,i-t2-medium-9131a5cd,8,8,False,False
472,t2.medium,t2.medium,i-t2-medium-33f4a960,i-t2-medium-33f4a960,8,8,False,False
473,t2.medium,t2.medium,i-t2-medium-8b9b73c1,i-t2-medium-8b9b73c1,8,8,False,False
474,t2.medium,t2.medium,i-t2-medium-78c25d4d,i-t2-medium-78c25d4d,8,8,False,False
475,t2.medium,m5.xlarge,i-t2-medium-b989beb0,i-m5-xlarge-b0363b89,8,5,True,True
476,t2.medium,t2.medium,i-t2-medium-4cff7e3d,i-t2-medium-4cff7e3d,8,8,False,False
477,t2.medium,t2.medium,i-t2-medium-1ffa3c62,i-t2-medium-1ffa3c62,8,8,False,False
478,t2.medium,t3.nano,i-t2-medium-fd5996e3,i-t3-nano-c46618f3,8,13,True,True
479,t2.medium,t2.medium,i-t2-medium-15ce56b0,i-t2-medium-15ce56b0,8,8,False,False
480,t2.medium,t2.medium,i-t2-medium-fb7e99aa,i-t2-medium-fb7e99aa,8,8,False,False
481,t2.medium,t2.medium,i-t2-medium-16360af3,i-t2-medium-16360af3,8,8,False,False
482,t2.medium,r5.large,i-t2-medium-213770fd,i-r5-large-d5af6c22,8,6,True,True
483,t2.medium,t2.medium,i-t2-medium-981af746,i-t2-medium-981af746,8,8,False,False
484,t2.medium,t2.medium,i-t2-medium-3cbfc885,i-t2-medium-3cbfc885,8,8,False,False
485,t2.medium,t2.medium,i-t2-medium-43f9be72,i-t2-medium-43f9be72,8,8,False,False
486,t2.medium,t2.medium,i-t2-medium-5f667504,i-t2-medium-5f667504,8,8,False,False
487,t2.medium,t2.medium,i-t2-medium-a0cbfb7d,i-t2-medium-a0cbfb7d,8,8,False,False
488,t2.medium,t2.medium,i-t2-medium-b430c6d0,i-t2-medium-b430c6d0,8,8,False,False
489,t2.medium,t2.medium,i-t2-medium-d0615f1b,i-t2-medium-d0615f1b,8,8,False,False
490,t2.medium,t2.medium,i-t2-medium-dd135aab,i-t2-medium-dd135aab,8,8,False,False
491,t2.medium,t2.medium,i-t2-medium-dc509655,i-t2-medium-dc509655,8,8,False,False
492,t2.medium,t2.medium,i-t2-medium-bd89a25e,i-t2-medium-bd89a25e,8,8,False,False
493,t2.medium,t2.medium,i-t2-medium-cc86cd75,i-t2-medium-cc86cd75,8,8,False,False
494,t2.medium,t2.medium,i-t2-medium-f8ceb264,i-t2-medium-f8ceb264,8,8,False,False
495,t2.medium,t2.medium,i-t2-medium-867fbea4,i-t2-medium-867fbea4,8,8,False,False
496,t2.medium,t2.micro,i-t2-medium-dc667e27,i-t2-micro-e14141e8,8,9,True,True
497,t2.medium,t2.medium,i-t2-medium-d78d09fe,i-t2-medium-d78d09fe,8,8,False,False
498,t2.medium,t2.medium,i-t2-medium-f4944b86,i-t2-medium-f4944b86,8,8,False,False
499,t2.medium,t2.medium,i-t2-medium-8052ce25,i-t2-medium-8052ce25,8,8,False,False
500,t2.medium,t2.medium,i-t2-medium-a1407838,i-t2-medium-a1407838,8,8,False,False
501,t2.medium,t2.medium,i-t2-medium-8345aee1,i-t2-medium-8345aee1,8,8,False,False
502,t2.medium,t2.medium,i-t2-medium-d0f324c0,i-t2-medium-d0f324c0,8,8,False,False
503,t2.medium,t2.medium,i-t2-medium-708c7ce0,i-t2-medium-708c7ce0,8,8,False,False
504,t2.medium,t2.medium,i-t2-medium-d58abd4e,i-t2-medium-d58abd4e,8,8,False,False
505,t2.medium,t2.medium,i-t2-medium-7b893e79,i-t2-medium-7b893e79,8,8,False,False
506,t2.medium,t2.medium,i-t2-medium-5cc8ed01,i-t2-medium-5cc8ed01,8,8,False,False
507,t2.medium,t2.medium,i-t2-medium-b1540df8,i-t2-medium-b1540df8,8,8,False,False
508,t2.medium,t2.medium,i-t2-medium-a642b396,i-t2-medium-a642b396,8,8,False,False
509,t2.medium,t2.medium,i-t2-medium-e902774e,i-t2-medium-e902774e,8,8,False,False
510,t2.medium,t2.medium,i-t2-medium-5be6fe82,i-t2-medium-5be6fe82,8,8,False,False
511,t2.medium,t2.medium,i-t2-medium-08053999,i-t2-medium-08053999,8,8,False,False
512,t2.medium,t2.medium,i-t2-medium-1e7c7be8,i-t2-medium-1e7c7be8,8,8,False,False
513,t2.medium,t2.medium,i-t2-medium-c00a9ed2,i-t2-medium-c00a9ed2,8,8,False,False
514,t2.medium,t2.medium,i-t2-medium-1280d308,i-t2-medium-1280d308,8,8,False,False
515,t2.medium,t2.medium,i-t2-medium-ca0d72dc,i-t2-medium-ca0d72dc,8,8,False,False
516,t2.medium,t2.medium,i-t2-medium-90e882ff,i-t2-medium-90e882ff,8,8,False,False
517,t2.medium,t2.medium,i-t2-medium-b3386f38,i-t2-medium-b3386f38,8,8,False,False
518,t2.medium,t2.medium,i-t2-medium-ebba1717,i-t2-medium-ebba1717,8,8,False,False
519,t2.medium,t2.medium,i-t2-medium-d8c498a5,i-t2-medium-d8c498a5,8,8,False,False
520,t2.medium,t2.medium,i-t2-medium-520bb362,i-t2-medium-520bb362,8,8,False,False
521,t2.medium,t2.medium,i-t2-medium-c31dbbb0,i-t2-medium-c31dbbb0,8,8,False,False
522,t2.medium,t2.medium,i-t2-medium-b0158651,i-t2-medium-b0158651,8,8,False,False
523,t2.medium,t2.medium,i-t2-medium-d9ef9917,i-t2-medium-d9ef9917,8,8,False,False
524,t2.medium,t2.medium,i-t2-medium-61762255,i-t2-medium-61762255,8,8,False,False
525,t2.medium,t2.medium,i-t2-medium-59fc364c,i-t2-medium-59fc364c,8,8,False,False
526,t2.medium,t2.medium,i-t2-medium-3c3ff17d,i-t2-medium-3c3ff17d,8,8,False,False
527,t2.medium,t2.medium,i-t2-medium-f34b894b,i-t2-medium-f34b894b,8,8,False,False
528,t2.medium,t2.medium,i-t2-medium-cfa81fcc,i-t2-medium-cfa81fcc,8,8,False,False
529,t2.medium,t2.medium,i-t2-medium-df66312e,i-t2-medium-df66312e,8,8,False,False
530,t2.medium,t2.medium,i-t2-medium-cd81c6f9,i-t2-medium-cd81c6f9,8,8,False,False
531,t2.medium,t2.medium,i-t2-medium-48e39788,i-t2-medium-48e39788,8,8,False,False
532,t2.medium,t2.medium,i-t2-medium-a0136de2,i-t2-medium-a0136de2,8,8,False,False
533,t2.medium,t2.medium,i-t2-medium-29086918,i-t2-medium-29086918,8,8,False,False
534,t2.medium,t2.medium,i-t2-medium-9d205b74,i-t2-medium-9d205b74,8,8,False,False
535,t2.medium,t2.medium,i-t2-medium-de0f7fc4,i-t2-medium-de0f7fc4,8,8,False,False
536,t2.medium,t2.medium,i-t2-medium-94627bb0,i-t2-medium-94627bb0,8,8,False,False
537,t2.medium,t2.medium,i-t2-medium-b28b28f1,i-t2-medium-b28b28f1,8,8,False,False
538,t2.medium,t2.medium,i-t2-medium-f7772931,i-t2-medium-f7772931,8,8,False,False
539,t2.medium,t2.medium,i-t2-medium-ccbea046,i-t2-medium-ccbea046,8,8,False,False
540,t2.medium,t2.medium,i-t2-medium-fd4c10af,i-t2-medium-fd4c10af,8,8,False,False
541,t2.medium,t2.medium,i-t2-medium-f15b9c07,i-t2-medium-f15b9c07,8,8,False,False
542,t2.medium,t2.medium,i-t2-medium-98f0a4f9,i-t2-medium-98f0a4f9,8,8,False,False
543,t2.medium,t2.medium,i-t2-medium-2a184cdc,i-t2-medium-2a184cdc,8,8,False,False
544,t2.medium,t2.medium,i-t2-medium-49412f20,i-t2-medium-49412f20,8,8,False,False
545,t2.medium,t2.medium,i-t2-medium-8d5ba973,i-t2-medium-8d5ba973,8,8,False,False
546,t2.medium,t2.medium,i-t2-medium-2a29b330,i-t2-medium-2a29b330,8,8,False,False
547,t2.medium,t2.medium,i-t2-medium-a061218d,i-t2-medium-a061218d,8,8,False,False
548,t2.medium,t2.medium,i-t2-medium-f284e97f,i-t2-medium-f284e97f,8,8,False,False
549,t2.medium,t3.nano,i-t2-medium-116c3cd4,i-t3-nano-501d014d,8,13,True,True
550,t2.medium,t2.medium,i-t2-medium-94f15f3d,i-t2-medium-94f15f3d,8,8,False,False
551,t2.medium,t2.medium,i-t2-medium-bb0c7589,i-t2-medium-bb0c7589,8,8,False,False
552,t2.medium,t2.small,i-t2-medium-5f348e95,i-t2-small-3580aa7b,8,11,True,True
553,t2.medium,t2.medium,i-t2-medium-5b6ae2cc,i-t2-medium-5b6ae2cc,8,8,False,False
554,t2.medium,t2.medium,i-t2-medium-1b486ff3,i-t2-medium-1b486ff3,8,8,False,False
555,t2.medium,t2.medium,i-t2-medium-e58e148b,i-t2-medium-e58e148b,8,8,False,False
556,t2.medium,t2.medium,i-t2-medium-7585c9bc,i-t2-medium-7585c9bc,8,8,False,False
